DOI,Título,Autores,Año,Citas,Revista
10.3906/elk-1805-151,Multilabel learning for the online transient stability assessment of electric power systems,Peyman BEYRANVAND and Veysel Murat İstemihan GENÇ and Zehra ÇATALTEPE,2018,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1611-168,A novel DTC-SVM approach for two parallel-connected induction motors fed by matrix converter,,2018,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1412-4,Gradient domain photomontage via interactive object selection,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1203-111,Simultaneous identification and correction of measurement and branch parameter errors,Mehdi Ahmadi JIRDEHI and Mehrdad Tarafdar HAGH and Kazem ZARE,2014,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1210-68,Abrupt and incipient fault detection and compensation for a 4-tank system benchmark,Pedram HAJIANI and Javad POSHTAN,2014,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1211-142,A reconfigurable baseband circuit applied for WiMAX low-IF receivers,Xin CHENG and Guangjun XIE,2014,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1210-69,Design and control of a visual servomechanism for automating corneal cross-linking treatment in keratoconus patients,Onurcan ŞAHİN and Erdinç ALTUĞ,2015,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1201-70,Implementation of neural network-based maximum power tracking control for wind turbine generators,Abdulhakim KARAKAYA and Ercüment KARAKAŞ,2014,7,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1204-74,Impact of plug-in hybrid electric vehicle charging/discharging management on a microgrid,Kiamars KAVEH and Seyed Mehdi HAKIMI and Seyed Masoud MOGHADDAS-TAFRESHI and Fazllolah NASERI,2014,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1212-11,A particle swarm optimization-based approach to achieve optimal design and operation strategy of standalone hybrid energy systems,Mahram GHAZVINI and Ali ABBASPOUR-TEHRANI-FARD and Mahmud FOTUHI-FIRUZABAD,2015,8,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1301-159,Adaptive network-based inference system models on multiband patch antenna design,Erdem DEMİRCİOĞLU and Murat Hüsnü SAZLI and Orhan ŞENGÜL and Şehabeddin Taha İMECİ and Hakkı Alparslan ILGIN,2015,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1210-62,Comparison of AIS and fuzzy c-means clustering methods on the classification of breast cancer and diabetes datasets,Seral ÖZŞEN and Rahime CEYLAN,2014,6,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1304-195,A novel asymmetrical connection balance transformer for traction power supply,Zhiwei XU and Longfu LUO and Zhiwen ZHANG and Yong LI,2015,6,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1212-22,Impact of repeaters on the performance of indoor visible light communications,Refik Çağlar KIZILIRMAK,2015,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1211-26,Frequency-emulated uniform cellular automata,Hürevren KILIÇ,2014,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1403-177,Capacity allocation of hybrid solar-wind energy system based on discrete probabilistic method,Cheng-jin YE and Wei-dong LIU and Xu-hua FU and Lei WANG and Min-xiang HUANG,2015,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1404-294,Performance analysis of a low-cost current-source 1-ph grid-connected PV inverter,Gürhan ERTAŞGIN and Wen Liang SOONG and Nesimi ERTUGRUL,2015,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1209-64,Design and implementation of IR and laser-based electronic ciphering systems,Feyzi AKAR and Osman AŞKIN,2015,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1309-123,Relay coordination analysis and protection solutions for smart grid distribution systems,Mehmet Tan TURAN and Erdin GÖKALP,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1711-228,MutatedSocioAgentSim (MSAS): semisupervised modelling of multiagent simulation to predict and detect the mutation in a camouflaged social network,KARTHIKA SUBBARAJ and BOSE SUNDAN,2018,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1712-65,Performance estimation and analysis of power line communication using single-ended loop testing,Bharathi MAYILSWAMY and Amsaveni AVINASHIAPPAN,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1709-185,Enlarging multiword expression dataset by co-training,Senem KUMOVA METİN,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1707-196,Pattern diversity antenna for on-body and off-body WBAN links,Sema DUMANLI,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1806-112,A distributed ADMM approach for energy-efficient resource allocation in mobile edge computing,Weiwei FANG and Wenchen ZHOU and Yangyang LI and Xuening YAO and Feng XUE and Naixue XIONG,2018,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1703-281,Management of a hybrid renewable power plant supplying an isolated rural load within a changing environment,Hichem AZLI and Mohamed MOSTEFAI,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1511-190,Assignment as a location-based service in outsourced databases,Ahmet Salih BÜYÜKKAYHAN and Taflan İmre GÜNDEM,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1604-203,Thermomechanical MEMS membranes for fiber optic temperature sensing,Onur FERHANOĞLU,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1502-50,A switching inverse dynamics controller for parallel manipulators around drive singular configurations,Mustafa ÖZDEMİR and Sıtkı Kemal İDER,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1505-33,Application of singular value decomposition algorithm for implementing power amplifier linearizer,Rajbir KAUR and Manjeet Singh PATTERH,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1506-278,Experimental evaluation and FDTD method for predicting electromagnetic fields in the near zone radiated by power converter systems,Mohammed LAOUR and Redouane TAHMI and Christian VOLLAIRE,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1405-180,An IPR protection scheme based on wavelet transformation and visual cryptography,Young-Chang HOU and A-Yu TSENG and Zen-Yu QUAN and Hsin-Ju LIU,2016,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1605-364,Force and torque parameter estimation for a 4-pole hybrid electromagnet by ANFIS hybrid learning algorithm,Murat ATLIHAN and Barış Can YALÇIN and Kadir ERKAN,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1209-51,Development and optimization of a DSP-based real-time lane detection algorithm on a mobile platform,Gürkan KÜÇÜKYILDIZ and Hasan OCAK,2014,6,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1710-200,A novel model for minimizing unnecessary handover in heterogeneous networks,Babatunji OMONIWA and Riaz HUSSAIN and Junaid AHMED and Adeel IQBAL and Ahmed MURKAZ and Qadeer UL-HASAN and Shahzad Ali MALIK,2018,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1611-16,Discovering the relationships between yarn and fabric properties using association rule mining,Pelin YILDIRIM and Derya BİRANT and Tuba ALPYILDIZ,2017,6,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1312-108,Artificial bee colony algorithm based optimal reactive power flow of two-terminal HVDC systems,Ulaş KILIÇ and Kürşat AYAN,2016,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1410-127,A new market-based approach for daily Volt/Var control of distribution systems in the presence of distributed energy resources using Benders decomposition algorithm,Abouzar SAMIMI and Ahad KAZEMI,2016,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1705-153,Analysis and design of an invisibility cloak based on transformationoptics at microwave frequencies,Maryam BAYATI and Masood OMOOMI,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1403-75,Brain tumor detection using monomodal intensity based medical image registration and MATLAB,Emrah IRMAK and Ergun ERÇELEBİ and Ahmet H. ERTAŞ,2016,7,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1312-230,"Design of a low-power, low-cost UHF RFID reader module",Özgür BOSTAN and Hüseyin Ulvi AYDOĞMUŞ and Serkan TOPALOĞLU,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1506-78,Automatic reduction of periodic noise in images using adaptive Gaussian star filter,Seniha KETENCİ and Ali GANGAL,2017,7,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1504-23,Designing a VM-level vertical scalability service in current cloud platforms: a new hope for wearable computers,Mustafa KAIIALI,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1404-18,The optimization of a projectile from a three-coil reluctance launcher,Ferhat DALDABAN and Vekil SARI,2016,7,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1305-134,An application of simulated annealing to optimal transcranial direct current stimulation of the human brain,Raheleh TAVAKOLI and Hamed SADJEDI and Seyyed Mohammad POURMIR FIROOZABADI,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1110-45,Novel Control Strategy for Voltage Source Converters Based on Energy Function,SANAZ NAMAYAN TAVANA,2013,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1110-24,A learning approach in link adaptation for MIMO-OFDM systems,HALİL YİĞİT,2013,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1109-8,Preserving Location Privacy for a Group of Users,MAEDE ASHOURI TALOUKI,2013,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1112-76,Interaction analysis of multifunction FACTS and D-FACTS controllers by MRGA,Maghsood MOKHTARI and Javad KHAZAIE and Daryoush NAZARPOUR and Morteza FARSADI,2013,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1112-81,Mitigation of SSR and LFO with TCSC based conventional damping controller optimized by PSO algorithm and fuzzy logic controller,HASAN GAHRAMANI,2013,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1106-40,Actor-Critic Based Ink Drop Spread as an Intelligent Controller,HESAM SAGHA,2013,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1203-49,Concurrently attuned design of a WADC-based UPFC PSDC and multiinput PSS for improving power system dynamic performance,Yashar HASHEMI and Rasool KAZEMZADEH and Mohammad Reza AZIZIAN and Ahmad SADEGHI YAZDANKHAH,2014,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1207-100,BtSQL: nested bitemporal relational database query language,Canan Eren ATAY and Abdullah Uz TANSEL,2014,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1201-77,Increasing key space at little extra cost in RFID authentications,Gökhan DALKILIÇ and Mehmet Hilal ÖZCANHAN and Hafize Şen ÇAKIR,2014,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1206-118,A novel SMS application with GSM control on numerator systems,Ali SARIKAŞ and Ziya EKŞİ and Cüneyt YÜCELBAŞ and Ali BULDU,2014,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1212-50,DWMT transceiver equalization using overlap FDE for downlink ADSL,Arsla KHAN and Sobia BAIG and Tabassum NAWAZ,2015,7,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1304-145,Design and analysis of EI core structured transverse flux linear reluctance actuator,Ahmet FENERCİOĞLU and Yusuf AVŞAR,2015,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1712-217,Dynamic simulation of the CAD model in SimMechanics with multiple uses,,2018,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1707-187,An efficient technique based on firefly algorithm for pilot design process in OFDM-IDMA systems,NECMİ TAŞPINAR and ŞAKİR ŞİMŞİR,2018,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1610-324,Development of intelligent decision support system using fuzzy cognitive maps for migratory beekeepers,Ahmet ALBAYRAK and Fecir DURAN and Raif BAYIR,2018,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1703-108,"Relation extraction via one-shot dependency parsing on intersentential, higher-order, and nested relations",GÖZDE GÜL ŞAHİN and ERDEM EMEKLİGİL and SEÇİL ARSLAN and ONUR AĞIN and GÜLŞEN ERYİĞİT,2018,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1504-226,Effect of load increase and power system stabilizer on stability delay margin of a generator excitation control system,Şahin SÖNMEZ and Saffet AYASUN,2016,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1709-101,Model predictive control of a dual induction motor drive fed by a single voltage source inverter,,2018,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1511-242,A neuro-fuzzy controller for grid-connected heavy-duty gas turbine power plants,Mohamed Mustafa MOHAMED IQBAL and Rayappan JOSEPH XAVIER and Jagannathan KANAKARAJ,2017,7,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.55730/1300-0632.3863,A novel crimping technique approach for high power white good plugs,ÖMER CİHAN KIVANÇ and OKAN ÖZGÖNENEL and ÖMER BOSTAN and ŞAHİN GÜZEL and MERT DEMİRSOY,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3855,A new effective denoising filter for high density impulse noise reduction,IMAN ELAWADY and CANER ÖZCAN,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3953,Effects of position and gap orientation of the split ring resonator structure excited by microstrip transmission line on the transmission characteristics,NEZİHE KARACAN and NESLİHAN KADER BULUT and EVREN EKMEKÇİ,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3868,Strategic integration of battery energy storage and photovoltaic at low voltage level considering multiobjective cost-benefit,SAMARJIT PATNAIK and MANAS NAYAK and MEERA VISWAVANDYA,2022,2,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3865,A new speed planning method based on predictive curvature calculation for autonomous driving,BEKİR ÖZTÜRK and VOLKAN SEZER,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3984,Improved Object Re-Identification via More Efficient Embeddings,ERTUGRUL BAYRAKTAR,2023,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3993,Solving Turkish math word problems by sequence-to-sequence encoder-decoder models,ESİN GEDİK and TUNGA GÜNGÖR,2023,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3943,Presenting a method to detect intrusion in IoT through private blockchain,REZVAN MAHMOUDIE and SAEED PARSA and AMIR MASOUD RAHMANI,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3922,Error analysis of SISO and dual-branch communications with generalized Gaussian noise over FTR fading channels,MEHMET BİLİM,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3811,Robust position/force control of nonholonomic mobile manipulator forconstrained motion on surface in task space,GÜLİN ELİBOL SEÇİL and SERHAT OBUZ and OSMAN PARLAKTUNA,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3851,Binary flower pollination algorithm based user scheduling for multiuser MIMO systems,JYOTI MOHANTY and PRABINA PATTANAYAK and ARNAB NANDI and KRISHNA LAL BAISHNAB and FAZAL AHMED TALUKDAR,2022,2,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3804,Predictive optimization of sliding mode control using recurrent neural paradigmfor nonlinear DFIG-WPGS during distorted voltage,OMAR BUSATI and XIANGJIE LIU,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3793,Independent closed loop control of di/dt and dv/dt for high power IGBTs,OSMAN TANRIVERDİ and DENİZ YILDIRIM,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3847,An adaptive search equation-based artificial bee colony algorithm for transportation energy demand forecasting,DURMUŞ ÖZDEMİR and SAFA DÖRTERLER,2022,2,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3823,A novel instrumentation amplifier with high tunable gain and CMRR forbiomedical applications,Riyaz Ahmad and AMIT JOSHI and Dharmendar Boolchandani,2022,2,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3853,Stochastic day-ahead optimal scheduling of multimicrogrids: an alternating direction method of multipliers (ADMM) approach,AMIN SAFARI and HOSSEIN NASIRAGHDAM,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3798,Long-term traffic flow estimation: a hybrid approach using location-basedtraffic characteristic,TUĞBERK AYAR and FERHAT ATLİNAR and MEHMET AMAÇ GÜVENSAN and HAFİZA İREM TÜRKMEN,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3828,Identification and mitigation of non-line-of-sight path effect using repeater forhybrid ultra-wideband positioning and networking system,GWO CHIN CHUNG and MOHD. AQMAL SYAFIQ KAMARUDIN and IT EE LEE and SOO FUN TAN,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3852,Learning target class eigen subspace (LTC-ES) via eigen knowledge grid,SANJAY KUMAR SONBHADRA and SONALI AGARWAL and P. NAGABHUSHAN,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3831,A factor graph optimization mapping based on normaldistributions transform,Kedi ZHONG and Yuansheng LIU and Jiansuo YANG and Ming LU and Jun ZHANG,2022,1,Turkish Journal of Electrical Engineering and Computer Sciences
